 INFO | 2022-06-28 08:55:14,775 | Common.java | 79 | null:  Startup activites...
 INFO | 2022-06-28 08:55:14,778 | Common.java | 79 | null:  Test Output Directory creation successful :C:\Users\jassingh\OneDrive - Plan International Canada\Desktop\PlanCanada\TestResults\2022_06_28_08_55_14_AM
 INFO | 2022-06-28 08:55:14,778 | Common.java | 79 | null:  Log File creation successful : LogFile.log
 INFO | 2022-06-28 08:55:15,167 | Common.java | 79 | null:  Getting value of Tc_Settings_Excelpath from Test Configuration file : ./src/test/resources/TestCaseSettings.xls
 INFO | 2022-06-28 08:55:15,307 | Common.java | 79 | null:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2022-06-28 08:55:15,485 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2022-06-28 08:55:15,487 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2022-06-28 08:55:15,488 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2022-06-28 08:55:15,490 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2022-06-28 08:55:15,492 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of Server_url from Test Configuration file : http://192.168.80.247/testlink/lib/api/xmlrpc/v1/xmlrpc.php
 INFO | 2022-06-28 08:55:15,496 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of Dev_key from Test Configuration file : f8f80ad8ea180f0783bc74555cf948f0
 INFO | 2022-06-28 08:55:15,498 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of Project_Name from Test Configuration file : Sample
 INFO | 2022-06-28 08:55:15,499 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of Plan_Name from Test Configuration file : Testplan
 INFO | 2022-06-28 08:55:15,501 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of Build_Name from Test Configuration file : Build
 INFO | 2022-06-28 08:55:15,502 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of TestSuiteNum from Test Configuration file : 4
 INFO | 2022-06-28 08:55:15,503 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Element time out set
 INFO | 2022-06-28 08:55:15,504 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  ##### Start of Test Case : Login to Adactin Application #####
 INFO | 2022-06-28 08:55:15,504 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Test Case Name: Today_Donate_AS_A_GuestUser
 INFO | 2022-06-28 08:55:15,505 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2022-06-28 08:55:15,574 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Test Data Set Name: Today_Donate_AS_A_GuestUser
 INFO | 2022-06-28 08:55:15,575 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Execution Flag: Execute
