 INFO | 2022-06-28 08:43:36,357 | Common.java | 79 | null:  Startup activites...
 INFO | 2022-06-28 08:43:36,360 | Common.java | 79 | null:  Test Output Directory creation successful :C:\Users\jassingh\OneDrive - Plan International Canada\Desktop\PlanCanada\TestResults\2022_06_28_08_43_36_AM
 INFO | 2022-06-28 08:43:36,360 | Common.java | 79 | null:  Log File creation successful : LogFile.log
 INFO | 2022-06-28 08:43:36,632 | Common.java | 79 | null:  Getting value of Tc_Settings_Excelpath from Test Configuration file : ./src/test/resources/TestCaseSettings.xls
 INFO | 2022-06-28 08:43:36,763 | Common.java | 79 | null:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2022-06-28 08:43:36,971 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2022-06-28 08:43:36,974 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2022-06-28 08:43:36,977 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2022-06-28 08:43:36,979 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2022-06-28 08:43:36,982 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of Server_url from Test Configuration file : http://192.168.80.247/testlink/lib/api/xmlrpc/v1/xmlrpc.php
 INFO | 2022-06-28 08:43:36,989 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of Dev_key from Test Configuration file : f8f80ad8ea180f0783bc74555cf948f0
 INFO | 2022-06-28 08:43:36,992 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of Project_Name from Test Configuration file : Sample
 INFO | 2022-06-28 08:43:36,994 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of Plan_Name from Test Configuration file : Testplan
 INFO | 2022-06-28 08:43:36,999 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of Build_Name from Test Configuration file : Build
 INFO | 2022-06-28 08:43:37,004 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of TestSuiteNum from Test Configuration file : 4
 INFO | 2022-06-28 08:43:37,004 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Element time out set
 INFO | 2022-06-28 08:43:37,007 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  ##### Start of Test Case : Login to Adactin Application #####
 INFO | 2022-06-28 08:43:37,008 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Test Case Name: Today_Donate_AS_A_GuestUser
 INFO | 2022-06-28 08:43:37,010 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2022-06-28 08:43:37,143 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Test Data Set Name: Today_Donate_AS_A_GuestUser
 INFO | 2022-06-28 08:43:37,147 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Execution Flag: Execute
 INFO | 2022-06-28 08:43:37,147 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Test Data Set Name: Today_Donate_AS_A_GuestUser_01
 INFO | 2022-06-28 08:43:37,147 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Execution Flag: NO
 INFO | 2022-06-28 08:43:37,148 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Test Data Set Name: Today_Donate_AS_A_GuestUser_02
 INFO | 2022-06-28 08:43:37,148 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Execution Flag: NO
 INFO | 2022-06-28 08:43:37,148 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Test Data Set Name: Today_Donate_AS_A_GuestUser_02
 INFO | 2022-06-28 08:43:37,149 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Execution Flag: NO
 INFO | 2022-06-28 08:43:37,150 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Test Data Set Name: Today_Donate_AS_A_GuestUser_02
 INFO | 2022-06-28 08:43:37,151 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Execution Flag: YES
 INFO | 2022-06-28 08:43:37,151 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Test Data Set Name: 
 INFO | 2022-06-28 08:43:37,152 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Execution Flag: 
 INFO | 2022-06-28 08:43:37,175 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of Browser from Test Configuration file : Chrome
 INFO | 2022-06-28 08:43:41,274 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of url from Test Configuration file : https://plancanada.net/
 INFO | 2022-06-28 08:43:41,278 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of Browser from Test Configuration file : Chrome
 INFO | 2022-06-28 08:43:41,281 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Getting value of url from Test Configuration file : https://plancanada.net/
 INFO | 2022-06-28 08:45:19,619 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Clicked on WebElement-Donate button
 INFO | 2022-06-28 08:45:19,621 | Common.java | 75 | Today_Donate_AS_A_GuestUser:  Report step generation success : Clicked on WebElement-Donate button
 INFO | 2022-06-28 08:45:38,301 | Common.java | 79 | Today_Donate_AS_A_GuestUser:  Clicked on WebElement-One Time
 INFO | 2022-06-28 08:45:38,302 | Common.java | 75 | Today_Donate_AS_A_GuestUser:  Report step generation success : Clicked on WebElement-One Time
